sample_id,total_units,reserved_units,share_percent,current_construction_cost,construction_cost_growth,next_year_estimated_construction_cost,required_next_year_amount,total_scheduled_amount,total_due_amount,total_paid_amount,unpaid_amount,due_unpaid_amount,payment_completion_ratio,due_payment_completion_ratio,unpaid_amount_ratio,due_unpaid_amount_ratio,total_payments,paid_on_time_count,paid_late_count,unpaid_count,overdue_count,average_delay_days,max_delay_days,general_inflation_rate,usd_growth,risk_score,risk_label
346,12,1,8.3333,220000000000.0,76.7327,388811907254.1,2700082689.26,5785140443.72,4514542402.32,1913610635.41,3871529808.32,2600931766.92,0.3308,0.4239,0.6692,0.5761,9,2,3,2,2,30.2,49,59.6163,78.862,94.0487,high
347,20,3,15.0,70000000000.0,48.4805,103936349935.35,1299204374.19,4528230810.16,4027170655.19,3877995366.6,650235443.56,149175288.58,0.8564,0.963,0.1436,0.037,12,10,1,1,0,0.47,2,48.6359,29.3003,9.0,low
348,24,1,4.1667,90000000000.0,69.6688,152701933088.91,530215045.45,1799119262.66,1559592320.7,1119640999.84,679478262.82,439951320.86,0.6223,0.7179,0.3777,0.2821,16,8,5,2,1,21.94,24,44.4416,95.8751,43.5168,medium
349,36,1,2.7778,90000000000.0,50.0703,135063273439.88,312646466.3,1225654197.31,1082718617.03,642078852.82,583575344.49,440639764.21,0.5239,0.593,0.4761,0.407,16,5,6,2,3,26.77,31,54.4595,83.0089,67.413,high
350,60,1,1.6667,70000000000.0,88.079,131655308479.76,182854595.11,400999461.46,330702902.27,334658865.04,66340596.42,0.0,0.8346,1.0,0.1654,0.0,11,9,0,2,0,0.74,2,54.591,68.0723,9.0,low
351,24,1,4.1667,90000000000.0,51.8157,136634129219.54,474424059.79,1162265051.59,1030528850.14,1036146976.46,126118075.13,0.0,0.8915,1.0,0.1085,0.0,8,6,1,1,0,5.46,7,55.6838,102.7423,9.0,low
352,36,1,2.7778,90000000000.0,55.1754,139657830897.24,323282015.97,926011929.24,696924699.1,339106722.63,586905206.61,357817976.47,0.3662,0.4866,0.6338,0.5134,13,3,3,3,4,68.58,110,40.5873,116.2665,89.4944,high
353,60,1,1.6667,300000000000.0,54.1819,462545700523.95,642424584.06,1779028094.4,1308639813.75,599864842.24,1179163252.17,708774971.51,0.3372,0.4584,0.6628,0.5416,11,1,2,3,5,65.09,93,33.6363,62.8286,91.0509,high
354,30,1,3.3333,90000000000.0,49.473,134525729919.73,373682583.11,1129951736.05,1140908758.49,969271826.22,160679909.83,171636932.27,0.8578,0.8496,0.1422,0.1504,11,9,2,0,0,10.83,12,43.0139,160.9311,28.3213,low
355,36,1,2.7778,90000000000.0,85.4505,166905476566.56,386355269.83,665518413.88,551321086.81,513835275.56,151683138.32,37485811.25,0.7721,0.932,0.2279,0.068,7,4,2,1,0,16.1,33,50.5047,154.5206,28.519,low
356,24,1,4.1667,160000000000.0,67.5461,268073812126.54,930811847.66,1308592472.81,871275694.9,702264236.07,606328236.74,169011458.83,0.5367,0.806,0.4633,0.194,6,2,1,2,1,35.1,54,40.7659,37.5883,53.8479,medium
357,16,2,12.5,120000000000.0,49.393,179271634926.75,1867412863.82,3652555375.41,3119527786.84,1849462321.2,1803093054.21,1270065465.64,0.5063,0.5929,0.4937,0.4071,7,3,2,1,1,36.33,64,46.6716,53.6103,61.9163,medium
358,16,1,6.25,90000000000.0,54.8389,139355040499.1,725807502.6,1527407156.46,1333926461.55,750314815.45,777092341.01,583611646.1,0.4912,0.5625,0.5088,0.4375,7,1,3,1,2,24.94,55,48.2134,134.2818,88.0417,high
359,48,1,2.0833,160000000000.0,37.6793,220286949354.79,382442620.41,890668916.71,759775357.66,444593382.77,446075533.94,315181974.89,0.4992,0.5852,0.5008,0.4148,7,3,2,1,1,11.72,43,29.5715,71.9063,56.9887,medium
360,12,2,16.6667,220000000000.0,53.153,336936500722.7,4679673621.15,15857326957.38,14058376329.93,13815307425.93,2042019531.45,243068904.01,0.8712,0.9827,0.1288,0.0173,13,11,1,1,0,5.05,9,47.6882,81.51,9.0,low
361,16,1,6.25,300000000000.0,60.1192,480357718222.3,2501863115.74,9393596948.69,7346535160.16,2446308297.3,6947288651.39,4900226862.86,0.2604,0.333,0.7396,0.667,13,3,3,3,4,70.83,80,38.5856,71.1391,92.6716,high
362,48,1,2.0833,90000000000.0,70.2355,153211947140.47,265992963.79,396050709.49,392388436.15,114918310.26,281132399.23,277470125.89,0.2902,0.2929,0.7098,0.7071,7,1,3,0,3,78.46,129,40.0023,47.1539,100.0,high
363,48,1,2.0833,120000000000.0,41.7539,170104686176.13,295320635.72,1210461175.4,1058760583.0,1037777018.08,172684157.33,20983564.93,0.8573,0.9802,0.1427,0.0198,15,12,1,2,0,1.96,4,46.0083,125.1479,9.0,low
364,20,1,5.0,90000000000.0,37.2475,123522767320.72,514678197.17,1749134579.82,1495559512.76,1426209416.35,322925163.47,69350096.41,0.8154,0.9536,0.1846,0.0464,15,11,2,2,0,3.01,6,27.9561,57.4482,9.0893,low
365,30,1,3.3333,160000000000.0,74.5788,279326059944.96,775905722.07,2276984672.7,2039091726.82,1774385676.89,502598995.81,264706049.93,0.7793,0.8702,0.2207,0.1298,14,11,1,1,1,6.09,13,42.4566,107.7053,25.5428,low
366,36,2,5.5556,160000000000.0,67.9321,268691394513.48,1243941641.27,1852644051.79,1596354157.35,844997181.86,1007646869.92,751356975.49,0.4561,0.5293,0.5439,0.4707,6,1,2,1,2,48.74,113,35.4478,69.3187,80.9831,high
367,20,2,10.0,160000000000.0,37.6405,220224800391.15,1835206669.93,4383015794.18,3810906544.19,2923733348.57,1459282445.6,887173195.61,0.6671,0.7672,0.3329,0.2328,8,4,2,1,1,39.16,50,52.5731,119.871,45.7654,medium
368,24,1,4.1667,160000000000.0,65.1624,264259867471.78,917568984.28,2369118307.81,1947228972.62,1931750909.28,437367398.53,15478063.35,0.8154,0.9921,0.1846,0.0079,11,9,0,2,0,0.79,1,53.2485,122.8257,9.0,low
369,16,1,6.25,220000000000.0,65.0225,363049575395.56,1890883205.19,7002351982.1,5793781341.71,5313745557.49,1688606424.61,480035784.23,0.7589,0.9171,0.2411,0.0829,12,6,4,2,0,14.23,23,60.2169,40.6505,28.8242,low
370,20,1,5.0,70000000000.0,48.4361,103905301062.1,432938754.43,797632161.28,718263778.51,705571666.53,92060494.76,12692111.98,0.8846,0.9823,0.1154,0.0177,8,7,0,1,0,1.59,0,38.6074,110.7342,9.0,low
371,48,1,2.0833,220000000000.0,53.728,338201503567.12,587155388.14,2834176574.16,2652375595.82,2221187480.86,612989093.3,431188114.96,0.7837,0.8374,0.2163,0.1626,15,9,5,1,0,5.89,20,37.7843,98.9796,28.7831,low
372,30,2,6.6667,220000000000.0,49.6027,329126014725.08,1828477859.58,7742115027.75,6821367992.64,6463603926.79,1278511100.96,357764065.85,0.8349,0.9476,0.1651,0.0524,15,13,0,2,0,0.57,3,59.2708,108.2051,10.0552,low
373,60,1,1.6667,300000000000.0,73.3855,520156647370.26,722439788.01,2311557689.23,2062763034.85,1163301645.45,1148256043.78,899461389.39,0.5033,0.564,0.4967,0.436,16,4,6,2,4,23.21,66,65.3523,41.4706,76.3228,high
374,24,1,4.1667,300000000000.0,55.9541,467862212180.02,1624521570.07,6569952133.23,5633572629.83,5734866867.04,835085266.19,0.0,0.8729,1.0,0.1271,0.0,14,12,0,2,0,0.26,1,49.4565,105.9326,9.0,low
375,16,2,12.5,160000000000.0,46.8071,234891321065.08,2446784594.43,10306792342.36,8895640781.35,8810570722.65,1496221619.71,85070058.7,0.8548,0.9904,0.1452,0.0096,14,12,0,2,0,1.36,1,46.4036,80.5413,9.0,low
376,20,1,5.0,160000000000.0,63.7868,262058810359.81,1091911709.83,3462637492.05,3276938723.85,3141520877.75,321116614.3,135417846.1,0.9073,0.9587,0.0927,0.0413,15,11,3,1,0,4.54,13,40.0588,147.2976,22.146,low
377,24,1,4.1667,120000000000.0,46.2727,175527226793.33,609469537.48,1353794841.37,1006176846.87,887254922.94,466539918.43,118921923.93,0.6554,0.8818,0.3446,0.1182,8,3,3,2,0,19.63,23,53.4739,100.938,38.7032,medium
378,24,1,4.1667,90000000000.0,23.1474,110832696513.89,384835751.78,1618090087.4,1671104919.52,298124294.55,1319965792.85,1372980624.97,0.1842,0.1784,0.8158,0.8216,13,2,3,0,8,62.2,85,34.0265,107.1273,100.0,high
379,30,1,3.3333,160000000000.0,37.446,219913614113.43,610871150.32,2220996855.68,1792876049.93,1832949455.86,388047399.82,0.0,0.8253,1.0,0.1747,0.0,10,7,1,2,0,9.88,13,51.4803,61.0561,13.2347,low
380,24,1,4.1667,70000000000.0,46.3616,102453129096.77,355740031.59,990985814.79,896099464.24,887720269.65,103265545.13,8379194.58,0.8958,0.9906,0.1042,0.0094,8,7,0,1,0,1.29,1,61.4504,102.632,9.0,low
381,30,1,3.3333,160000000000.0,44.1844,230695086873.9,640819685.76,2598819107.39,2101159917.52,1484088082.71,1114731024.68,617071834.81,0.5711,0.7063,0.4289,0.2937,14,7,3,3,1,25.58,57,33.4679,40.5256,57.1915,medium
382,30,1,3.3333,160000000000.0,33.993,214388837371.47,595524548.25,2157212964.95,1734416635.2,769925270.9,1387287694.06,964491364.31,0.3569,0.4439,0.6431,0.5561,14,3,5,3,3,57.07,92,27.9647,96.4437,85.9808,high
383,30,1,3.3333,90000000000.0,44.9548,130459276628.97,362386879.52,1210018461.74,1104324178.09,872465823.16,337552638.58,231858354.93,0.721,0.79,0.279,0.21,12,8,3,1,0,16.98,28,36.7634,85.5978,34.5213,low
384,60,1,1.6667,160000000000.0,50.738,241180723804.37,334973227.51,676727787.2,592707437.26,587664916.07,89062871.12,5042521.19,0.8684,0.9915,0.1316,0.0085,9,6,2,1,0,9.77,19,47.5211,128.334,9.0,low
385,20,1,5.0,220000000000.0,56.5097,344321415269.26,1434672563.62,5095596779.57,4414784743.14,4099888582.18,995708197.39,314896160.96,0.8046,0.9287,0.1954,0.0713,16,11,3,2,0,9.94,16,39.8779,61.6223,23.2818,low
386,30,1,3.3333,90000000000.0,32.2164,118994724755.12,330540902.1,1159933411.69,1038288549.21,969191234.36,190742177.33,69097314.85,0.8356,0.9335,0.1644,0.0665,12,9,1,1,1,10.65,19,60.6249,90.5053,24.1008,low
387,12,1,8.3333,300000000000.0,28.5705,385711544507.32,2678552392.41,12867030535.0,12028412758.34,12001302333.36,865728201.65,27110424.99,0.9327,0.9977,0.0673,0.0023,16,14,1,1,0,3.52,6,53.0651,119.6637,9.0,low
388,24,1,4.1667,70000000000.0,42.0513,99435898561.68,345263536.67,1095830317.1,999028505.37,963494767.51,132335549.59,35533737.87,0.8792,0.9644,0.1208,0.0356,9,8,0,1,0,0.26,3,48.7771,78.4201,9.0,low
389,24,1,4.1667,90000000000.0,48.3514,133516240260.94,463598056.46,1837391333.35,1703406997.1,1691436751.01,145954582.35,11970246.09,0.9206,0.993,0.0794,0.007,12,11,0,1,0,1.35,2,45.9118,64.3959,9.0,low
390,24,1,4.1667,300000000000.0,87.0521,561156247104.44,1948459191.33,2309465686.04,1540258899.66,1335783800.02,973681886.03,204475099.65,0.5784,0.8672,0.4216,0.1328,6,3,1,2,0,21.65,30,45.8095,117.3979,47.5012,medium
391,36,1,2.7778,160000000000.0,64.9922,263987454045.94,611082069.55,957209211.84,832974095.45,261262659.67,695946552.17,571711435.78,0.2729,0.3137,0.7271,0.6863,7,1,2,1,3,99.32,109,44.3795,88.5206,100.0,high
392,36,1,2.7778,300000000000.0,43.6836,431050794775.2,997802765.68,3219090624.1,2868357770.08,2228930568.53,990160055.57,639427201.55,0.6924,0.7771,0.3076,0.2229,10,4,3,1,2,28.52,42,46.8903,140.1931,45.3569,medium
393,48,1,2.0833,220000000000.0,31.9694,290332594346.87,504049642.96,1356985732.78,1394178149.02,1350200804.12,6784928.66,43977344.9,0.995,0.9685,0.005,0.0315,7,6,1,0,0,0.98,3,41.7267,116.048,9.0,low
394,30,1,3.3333,120000000000.0,58.2726,189927136902.19,527575380.28,1779367183.84,1650301594.63,1675682481.49,103684702.34,0.0,0.9417,1.0,0.0583,0.0,12,10,1,1,0,0.59,7,62.2729,53.0193,9.0,low
395,30,1,3.3333,120000000000.0,64.4256,197310679271.59,548085220.2,1297675866.31,1061330289.65,930480933.76,367194932.55,130849355.89,0.717,0.8767,0.283,0.1233,11,7,2,2,0,10.06,19,47.3105,110.5335,33.8997,low
396,20,1,5.0,220000000000.0,60.0914,352201092387.05,1467504551.61,4076627769.11,3603881219.91,3359938850.93,716688918.18,243942368.98,0.8242,0.9323,0.1758,0.0677,10,8,1,1,0,6.51,16,38.8142,106.6148,12.3943,low
397,24,1,4.1667,120000000000.0,53.8333,184599903513.29,640971887.2,1306957169.07,1009782765.65,953773297.76,353183871.31,56009467.89,0.7298,0.9445,0.2702,0.0555,9,4,3,2,0,13.36,25,39.8913,143.2135,34.4032,low
398,60,1,1.6667,120000000000.0,52.5681,183081690500.22,254280125.69,434057249.31,363421563.42,335462920.39,98594328.92,27958643.03,0.7729,0.9231,0.2271,0.0769,7,4,2,1,0,15.62,34,59.3266,68.0907,17.1808,low
399,36,1,2.7778,70000000000.0,32.2579,92580525116.1,214306771.1,879960858.96,827131934.9,789678194.66,90282664.3,37453740.24,0.8974,0.9547,0.1026,0.0453,15,13,1,1,0,5.31,8,43.1457,47.8373,9.0,low
400,30,1,3.3333,90000000000.0,51.804,136623558781.34,379509885.5,1397303765.21,1170524832.12,421785848.32,975517916.89,748738983.8,0.3019,0.3603,0.6981,0.6397,16,4,4,3,5,31.27,91,67.0268,102.0329,96.0793,high
401,16,1,6.25,90000000000.0,29.199,116279121507.97,605620424.52,2585878201.75,2370416935.08,2275919309.19,309958892.56,94497625.89,0.8801,0.9601,0.1199,0.0399,14,12,1,1,0,4.21,9,37.4083,107.4184,9.0,low
402,24,1,4.1667,160000000000.0,41.502,226403131050.79,786121982.82,1730104654.42,1715339273.75,769997736.53,960106917.88,945341537.22,0.4451,0.4489,0.5549,0.5511,8,2,3,0,3,30.82,44,37.9175,83.495,79.8716,high
403,20,1,5.0,120000000000.0,57.0096,188411482822.03,785047845.09,3689066363.11,3592964815.76,2746946023.22,942120339.89,846018792.54,0.7446,0.7645,0.2554,0.2355,16,8,5,1,2,33.02,44,28.3826,40.1743,51.7969,medium
404,20,2,10.0,160000000000.0,40.2161,224345773846.27,1869548115.39,8338519557.2,7482413468.14,7555284835.22,783234721.98,0.0,0.9061,1.0,0.0939,0.0,14,11,2,1,0,2.63,8,57.9049,162.7558,9.0,low
405,12,1,8.3333,90000000000.0,96.433,176789714092.59,1227706347.87,3516676188.41,3544660093.38,1868834979.58,1647841208.84,1675825113.8,0.5314,0.5272,0.4686,0.4728,15,5,5,0,5,49.04,97,54.3578,123.9537,91.9782,high
406,36,1,2.7778,220000000000.0,79.6701,395274182461.19,914986533.47,2855391817.91,2355501094.22,2075097849.99,780293967.92,280403244.23,0.7267,0.881,0.2733,0.119,12,9,1,2,0,4.39,16,34.1932,109.155,29.01,low
407,24,2,8.3333,160000000000.0,25.8384,201341504775.19,1398204894.27,2877130198.18,2169389719.32,2064420245.6,812709952.58,104969473.72,0.7175,0.9516,0.2825,0.0484,8,4,2,2,0,18.57,29,39.0788,15.0,19.0398,low
408,16,2,12.5,220000000000.0,65.8332,364833024961.39,3800344010.01,8558763070.91,6974187454.68,6286322239.04,2272440831.86,687865215.64,0.7345,0.9014,0.2655,0.0986,10,7,1,2,0,6.2,11,45.8891,38.9894,19.1629,low
409,24,2,8.3333,120000000000.0,55.4926,186591150200.32,1295771876.39,3291558785.85,2654875732.36,2459273384.83,832285401.02,195602347.53,0.7471,0.9263,0.2529,0.0737,11,8,1,2,0,11.83,16,37.9151,31.2035,14.7252,low
410,16,1,6.25,120000000000.0,71.6157,205938840672.13,1072598128.5,1785885353.27,1518474262.3,1410831438.09,375053915.18,107642824.2,0.79,0.9291,0.21,0.0709,8,5,2,1,0,7.0,28,48.0329,135.4769,26.1505,low
411,36,1,2.7778,90000000000.0,46.7433,132068942816.84,305715145.41,1471017042.99,1237629490.56,1117083844.99,353933198.0,120545645.57,0.7594,0.9026,0.2406,0.0974,15,10,3,2,0,3.18,5,51.7863,42.2307,19.2653,low
412,20,1,5.0,160000000000.0,55.6468,249034944591.91,1037645602.47,3118290524.49,2483989573.09,1432468803.51,1685821720.98,1051520769.57,0.4594,0.5767,0.5406,0.4233,11,3,4,2,2,38.57,53,62.2454,118.6986,79.3968,high
413,60,1,1.6667,300000000000.0,59.0099,477029728424.85,662541289.48,2215446346.38,2026212598.61,1978696874.18,236749472.2,47515724.43,0.8931,0.9765,0.1069,0.0235,16,14,1,1,0,1.4,6,37.8527,47.3663,9.0,low
414,30,2,6.6667,70000000000.0,50.5462,105382331574.95,585457397.64,1967392387.23,1815488413.12,710467401.22,1256924986.01,1105021011.91,0.3611,0.3913,0.6389,0.6087,12,4,4,1,3,27.41,46,42.9052,46.6222,88.2827,high
415,30,1,3.3333,90000000000.0,23.4662,111119623745.68,308665621.52,545478900.94,373847772.94,267190890.85,278288010.09,106656882.08,0.4898,0.7147,0.5102,0.2853,6,2,1,2,1,13.42,21,32.3778,53.7023,57.02,medium
416,20,1,5.0,160000000000.0,44.5726,231316164442.61,963817351.84,2595962696.94,2425951360.78,2262342747.79,333619949.16,163608613.0,0.8715,0.9326,0.1285,0.0674,10,7,2,1,0,7.71,18,52.8077,67.6271,16.4662,low
417,30,1,3.3333,120000000000.0,49.8081,179769686958.25,499360241.55,819342328.85,703144917.54,690011951.83,129330377.02,13132965.71,0.8422,0.9813,0.1578,0.0187,6,5,0,1,0,0.09,1,38.2819,80.0913,9.1703,low
418,36,1,2.7778,70000000000.0,73.3817,121367165977.73,280942513.84,367101541.83,300495789.63,298959729.6,68141812.24,1536060.03,0.8144,0.9949,0.1856,0.0051,6,5,0,1,0,0.68,1,46.4344,169.0844,13.5754,low
419,48,1,2.0833,120000000000.0,49.5167,179420043502.02,311493131.08,703179158.59,635571782.87,505775944.65,197403213.94,129795838.22,0.7193,0.7958,0.2807,0.2042,8,5,2,1,0,20.19,34,53.2281,152.9324,38.0624,medium
420,30,1,3.3333,120000000000.0,34.0562,160867406584.33,446853907.18,2011320731.45,1602158518.46,259029798.48,1752290932.97,1343128719.99,0.1288,0.1617,0.8712,0.8383,13,2,3,3,5,110.65,179,37.8726,145.5347,100.0,high
421,20,1,5.0,70000000000.0,60.2735,112191430804.62,467464295.02,1070197117.83,848065169.27,626605594.29,443591523.54,221459574.99,0.5855,0.7389,0.4145,0.2611,11,6,3,2,0,10.85,17,49.6734,82.4758,49.6664,medium
422,30,1,3.3333,120000000000.0,59.8677,191841296080.07,532892489.11,2129377271.81,1667687003.71,956029772.92,1173347498.89,711657230.79,0.449,0.5733,0.551,0.4267,13,2,4,3,4,31.37,51,40.6121,126.0654,83.0242,high
423,60,1,1.6667,160000000000.0,31.859,210974456820.16,293020078.92,529569667.27,547823779.42,500681120.54,28888546.73,47142658.88,0.9454,0.9139,0.0546,0.0861,6,5,1,0,0,7.54,16,41.1074,78.0846,16.2412,low
424,20,1,5.0,90000000000.0,42.6382,128374374530.06,534893227.21,1871482225.28,1633604429.73,1543325992.89,328156232.4,90278436.85,0.8247,0.9447,0.1753,0.0553,13,10,1,2,0,10.4,19,55.8392,103.9453,22.0172,low
425,36,1,2.7778,120000000000.0,38.3412,166009407704.81,384281036.35,1488270081.21,1357585874.41,1337468504.8,150801576.41,20117369.6,0.8987,0.9852,0.1013,0.0148,13,11,1,1,0,4.4,7,55.6074,146.1698,9.0,low
426,24,1,4.1667,160000000000.0,76.1376,281820184638.37,978542307.77,2620788221.77,2296269532.78,2265508226.73,355279995.04,30761306.05,0.8644,0.9866,0.1356,0.0134,13,10,1,2,0,9.6,18,24.1766,82.3081,12.6024,low
427,48,1,2.0833,160000000000.0,63.0974,260955888261.92,453048417.12,1024898317.06,775432060.03,727359886.19,297538430.87,48072173.84,0.7097,0.938,0.2903,0.062,8,4,2,2,0,18.25,21,58.9808,80.3311,24.7193,low
428,20,2,10.0,160000000000.0,39.8073,223691713094.7,1864097609.12,5122236924.35,4433987276.64,717945655.34,4404291269.01,3716041621.31,0.1402,0.1619,0.8598,0.8381,8,1,2,1,4,54.82,124,37.4673,71.1567,100.0,high
429,48,1,2.0833,120000000000.0,66.7304,200076441333.26,347354932.87,1076092577.57,956764517.64,746235460.78,329857116.78,210529056.85,0.6935,0.78,0.3065,0.22,11,7,3,1,0,10.61,31,48.1528,104.4363,42.5607,medium
430,36,1,2.7778,90000000000.0,60.6994,144629448999.54,334790391.2,1075490631.35,879151394.72,514973563.27,560517068.08,364177831.45,0.4788,0.5858,0.5212,0.4142,15,6,5,3,1,30.13,60,45.0006,126.959,69.3069,high
431,30,1,3.3333,90000000000.0,55.6276,140064797862.92,389068882.95,1148456566.2,930492700.1,838609254.79,309847311.41,91883445.31,0.7302,0.9013,0.2698,0.0987,12,6,4,2,0,8.44,11,47.3008,118.3804,31.5142,low
432,20,1,5.0,120000000000.0,30.3395,156407389162.61,651697454.84,1921390403.82,1741728183.87,1402485530.14,518904873.68,339242653.73,0.7299,0.8052,0.2701,0.1948,8,4,3,1,0,12.13,27,45.5601,52.0405,39.877,medium
433,16,1,6.25,220000000000.0,46.6594,322650732471.63,1680472564.96,6838834331.98,6363572632.13,6250450257.6,588384074.38,113122374.54,0.914,0.9822,0.086,0.0178,12,11,0,1,0,1.1,2,43.3741,99.0264,9.0,low
434,12,1,8.3333,220000000000.0,41.5414,311390973640.78,2162437316.95,9672494017.43,8969416198.83,3393975770.89,6278518246.55,5575440427.94,0.3509,0.3784,0.6491,0.6216,15,3,6,1,5,54.78,69,49.7071,88.387,92.9608,high
435,48,1,2.0833,120000000000.0,45.1967,174236034470.13,302493115.4,1174369241.28,1032465251.47,802175247.27,372193994.01,230290004.19,0.6831,0.777,0.3169,0.223,14,6,5,2,1,10.32,12,46.3453,75.2469,35.4369,medium
436,24,1,4.1667,90000000000.0,33.5279,120175145535.2,417274810.89,1422999678.89,1321339946.99,1329084937.3,93914741.58,0.0,0.934,1.0,0.066,0.0,10,9,0,1,0,1.53,2,42.3527,98.9311,9.0,low
437,60,1,1.6667,120000000000.0,56.6681,188001744835.44,261113534.49,929064855.83,842053534.43,802955268.17,126109587.66,39098266.26,0.8643,0.9536,0.1357,0.0464,12,10,1,1,0,0.96,3,49.6519,144.4898,9.0,low
438,20,1,5.0,120000000000.0,46.0516,175261945309.37,730258105.46,962882802.38,831878500.9,734127656.41,228755145.97,97750844.49,0.7624,0.8825,0.2376,0.1175,6,4,1,1,0,2.21,7,35.11,179.1482,27.8579,low
439,30,1,3.3333,160000000000.0,18.0,188800000000.0,524444444.44,2420532776.68,1773585347.51,1425246742.99,995286033.69,348338604.52,0.5888,0.8036,0.4112,0.1964,11,3,4,3,1,36.37,55,41.8842,113.1148,54.411,medium
440,30,1,3.3333,120000000000.0,18.0,141600000000.0,393333333.33,1931181009.63,1616082719.66,1391193201.65,539987807.98,224889518.01,0.7204,0.8608,0.2796,0.1392,15,9,4,2,0,13.04,17,48.4459,49.1543,30.4156,low
441,20,1,5.0,220000000000.0,42.6779,313891476592.81,1307881152.47,4202923859.5,3421418389.0,2839987929.04,1362935930.46,581430459.96,0.6757,0.8301,0.3243,0.1699,10,5,3,2,0,18.23,27,35.7115,115.8109,41.4734,medium
442,20,1,5.0,90000000000.0,29.4658,116519222882.74,485496762.01,1438596552.65,1323540133.31,781350223.47,657246329.18,542189909.84,0.5431,0.5903,0.4569,0.4097,9,3,2,1,3,59.11,69,52.7781,80.3428,82.1887,high
443,16,1,6.25,90000000000.0,56.2887,140659790683.61,732603076.48,2577356710.46,2479565376.26,1670543622.88,906813087.58,809021753.38,0.6482,0.6737,0.3518,0.3263,14,5,5,1,3,18.19,50,44.7728,54.2945,65.1047,high
444,16,2,12.5,220000000000.0,69.5242,372953202448.3,3884929192.17,9617439888.7,8730721059.98,8251113585.57,1366326303.13,479607474.4,0.8579,0.9451,0.1421,0.0549,12,10,1,1,0,2.99,5,46.4252,116.756,11.9985,low
445,24,1,4.1667,90000000000.0,65.3056,148775084303.7,516580153.83,891596818.04,865206286.46,831258156.35,60338661.69,33948130.11,0.9323,0.9608,0.0677,0.0392,8,7,1,0,0,5.8,7,58.956,78.6411,9.0,low
446,30,1,3.3333,70000000000.0,36.1173,95282091154.44,264672475.43,925446322.07,836677708.93,444451635.07,480994687.0,392226073.86,0.4803,0.5312,0.5197,0.4688,12,5,4,1,2,16.37,49,34.6424,32.8591,65.2244,high
447,12,1,8.3333,160000000000.0,69.4638,271142066789.85,1882931019.37,6448181397.55,6225811820.59,6062182511.51,385998886.04,163629309.08,0.9401,0.9737,0.0599,0.0263,12,11,1,0,0,4.39,8,39.6544,129.6015,9.0,low
448,20,1,5.0,70000000000.0,51.8734,106311384801.41,442964103.34,1204501350.3,789280795.26,655396024.41,549105325.88,133884770.85,0.5441,0.8304,0.4559,0.1696,9,3,2,3,1,20.34,56,55.3411,64.1132,51.8019,medium
449,20,2,10.0,160000000000.0,48.4693,237550802709.02,1979590022.58,6697415278.44,6170306593.44,5937462813.73,759952464.71,232843779.71,0.8865,0.9623,0.1135,0.0377,14,10,3,1,0,11.54,14,28.7658,140.9142,25.5569,low
